Wall time,Step,Value,,
1694359203,138,0.001536389,,
1694359340,139,0.001313649,,
1694359478,140,0.004069249,,
1694359616,141,0.002462551,,
1694359755,142,0.001565487,,
1694359891,143,0.001135161,,
1694360028,144,0.004008883,,
1694360167,145,0.002379198,,
1694360304,146,0.001499701,,
1694360441,147,0.000990886,,
1694360579,148,0.003500479,,
1694360715,149,0.002052901,,
1694360845,150,0.001398006,,
1694360978,151,0.000924468,,
1694361110,152,0.003332925,,
1694361241,153,0.002083702,,
1694361374,154,0.001482157,,
1694361505,155,0.000992485,,
1694361636,156,0.003060616,,
1694361767,157,0.001923846,,
1694361899,158,0.001325933,,
1694362030,159,0.000973973,,
1694362163,160,0.002856124,,
1694362293,161,0.001815612,,
1694362420,162,0.001342992,,
1694362550,163,0.000962965,,
1694362680,164,0.002760258,,
1694362810,165,0.001758714,,
1694362939,166,0.001268841,,
1694363068,167,0.000942912,,
1694363202,168,0.002603079,,
1694363335,169,0.001699135,,
1694363467,170,0.001257728,,
1694363598,171,0.000916887,,
1694363728,172,0.002402027,,
1694363859,173,0.001606232,,
1694363990,174,0.001174582,,
1694364121,175,0.000823552,,
1694364254,176,0.00235481,,
1694364383,177,0.001486636,,
1694364511,178,0.001178494,,
1694364640,179,0.000851336,,
1694364768,180,0.002025811,,
1694364897,181,0.001367222,,
1694365029,182,0.001081012,,
1694365158,183,0.000830465,,
1694365286,184,0.001839183,,
1694365415,185,0.001322235,,
1694365547,186,0.001055327,,
1694365676,187,0.000799628,,
1694365808,188,0.00177877,,
1694365942,189,0.001259983,,
1694366074,190,0.001027011,,
1694366206,191,0.000698027,,
1694366337,192,0.001633069,,
1694366469,193,0.001166181,,
1694366602,194,0.000931296,,
1694366737,195,0.000634912,,
1694366867,196,0.001601878,,
1694366998,197,0.001189716,,
1694367128,198,0.000960984,,
1694367258,199,0.000598245,,
1694367387,200,0.00139855,,
1694367515,201,0.001118058,,
1694367644,202,0.000957328,,
1694367773,203,0.000607882,,
1694367903,204,0.001277146,,
1694368031,205,0.001103023,,
1694368166,206,0.001044987,,
1694368301,207,0.000692732,,
1694368434,208,0.00118814,,
1694368568,209,0.001042191,,
1694368703,210,0.00093148,,
1694368837,211,0.000543834,,
1694368973,212,0.001148422,,
1694369103,213,0.001121786,,
1694369234,214,0.001219951,,
1694369364,215,0.000558108,,
1694369495,216,0.000820094,,
1694369625,217,0.00082002,,
1694369755,218,0.000621475,,
1694369886,219,0.000274198,,
1694370014,220,0.000359244,,
1694370143,221,0.000286467,,
1694370273,222,0.000160666,,
1694370402,223,8.10E-05,,
