Wall time,Step,Value,,
1694348416,59,0.771782935,,
1694348543,60,0.870862305,,
1694348671,61,0.858642399,,
1694348795,62,0.808713615,,
1694348922,63,0.763501406,,
1694349051,64,0.870353222,,
1694349177,65,0.852779448,,
1694349315,66,0.797905207,,
1694349452,67,0.748888314,,
1694349588,68,0.87242806,,
1694349723,69,0.854555309,,
1694349858,70,0.802256465,,
1694349998,71,0.761189818,,
1694350132,72,0.863380432,,
1694350265,73,0.840986431,,
1694350397,74,0.790851355,,
1694350533,75,0.748419106,,
1694350668,76,0.847164571,,
1694350800,77,0.826352358,,
1694350936,78,0.785236418,,
1694351072,79,0.754001141,,
1694351206,80,0.846701145,,
1694351342,81,0.83367914,,
1694351477,82,0.775030196,,
1694351615,83,0.742399931,,
1694351749,84,0.852892041,,
1694351887,85,0.820534587,,
1694352027,86,0.764835358,,
1694352170,87,0.719391167,,
1694352311,88,0.855362415,,
1694352449,89,0.823604524,,
1694352587,90,0.773163915,,
1694352720,91,0.707919121,,
1694352859,92,0.849405885,,
1694352995,93,0.82401377,,
1694353138,94,0.771200478,,
1694353275,95,0.720547259,,
1694353416,96,0.856404543,,
1694353553,97,0.820092797,,
1694353694,98,0.77213949,,
1694353830,99,0.713070035,,
1694353970,100,0.853304863,,
1694354108,101,0.817851365,,
1694354254,102,0.765278995,,
1694354389,103,0.727687418,,
1694354528,104,0.860919178,,
1694354665,105,0.832568049,,
1694354802,106,0.776114762,,
1694354939,107,0.735376894,,
1694355080,108,0.850019574,,
1694355218,109,0.830108643,,
1694355364,110,0.767798245,,
1694355501,111,0.725474954,,
1694355640,112,0.844460726,,
1694355773,113,0.815164149,,
1694355910,114,0.763985515,,
1694356043,115,0.706246376,,
1694356181,116,0.848432541,,
1694356318,117,0.816181779,,
1694356457,118,0.755113542,,
1694356591,119,0.707891703,,
1694356728,120,0.843986452,,
1694356863,121,0.814114392,,
1694356998,122,0.752816141,,
1694357136,123,0.700678468,,
1694357275,124,0.845946372,,
1694357409,125,0.813278317,,
1694357549,126,0.742596209,,
1694357683,127,0.685502172,,
1694357820,128,0.84175235,,
1694357959,129,0.801140785,,
1694358098,130,0.750614226,,
1694358234,131,0.68298775,,
1694358373,132,0.841347337,,
1694358509,133,0.806100428,,
1694358647,134,0.742439628,,
1694358785,135,0.685800731,,
1694358924,136,0.848398685,,
1694359063,137,0.811096907,,
1694359203,138,0.74839741,,
1694359340,139,0.689728081,,
1694359478,140,0.849148571,,
1694359616,141,0.804166377,,
1694359755,142,0.747292042,,
1694359891,143,0.688089132,,
1694360028,144,0.852503359,,
1694360167,145,0.802194357,,
1694360304,146,0.743829489,,
1694360441,147,0.696577668,,
1694360579,148,0.847701252,,
1694360715,149,0.801455915,,
1694360845,150,0.746384501,,
1694360978,151,0.669526696,,
1694361110,152,0.837644994,,
1694361241,153,0.800720274,,
1694361374,154,0.736025631,,
1694361505,155,0.677387774,,
1694361636,156,0.837147593,,
1694361767,157,0.807270825,,
1694361899,158,0.738416672,,
1694362030,159,0.67447269,,
1694362163,160,0.851278067,,
1694362293,161,0.814941943,,
1694362420,162,0.741676509,,
1694362550,163,0.68410182,,
1694362680,164,0.846901715,,
1694362810,165,0.80411613,,
1694362939,166,0.732480586,,
1694363068,167,0.667054772,,
1694363202,168,0.843448699,,
1694363335,169,0.792782485,,
1694363467,170,0.737916052,,
1694363598,171,0.674343646,,
1694363728,172,0.840704143,,
1694363859,173,0.792632341,,
1694363990,174,0.734234929,,
1694364121,175,0.677200198,,
1694364254,176,0.848303378,,
1694364383,177,0.798055768,,
1694364511,178,0.727896392,,
1694364640,179,0.658974171,,
1694364768,180,0.846608043,,
1694364897,181,0.803667367,,
1694365029,182,0.716648042,,
1694365158,183,0.655203283,,
1694365286,184,0.849318862,,
1694365415,185,0.791598201,,
1694365547,186,0.720984876,,
1694365676,187,0.660996795,,
1694365808,188,0.850046337,,
1694365942,189,0.788568974,,
1694366074,190,0.700761616,,
1694366206,191,0.643132806,,
1694366337,192,0.842776,,
1694366469,193,0.788043141,,
1694366602,194,0.695714653,,
1694366737,195,0.641483665,,
1694366867,196,0.842587948,,
1694366998,197,0.78823483,,
1694367128,198,0.697229803,,
1694367258,199,0.62343508,,
1694367387,200,0.844645798,,
1694367515,201,0.785417616,,
1694367644,202,0.699765623,,
1694367773,203,0.62880826,,
1694367903,204,0.84724921,,
1694368031,205,0.7773543,,
1694368166,206,0.695983768,,
1694368301,207,0.616752028,,
1694368434,208,0.841541529,,
1694368568,209,0.763559043,,
1694368703,210,0.684460282,,
1694368837,211,0.604467273,,
1694368973,212,0.832275927,,
1694369103,213,0.748573363,,
1694369234,214,0.658261716,,
1694369364,215,0.598659575,,
1694369495,216,0.827202201,,
1694369625,217,0.770046771,,
1694369755,218,0.663140655,,
1694369886,219,0.581269443,,
1694370014,220,0.801528275,,
1694370143,221,0.715109468,,
1694370273,222,0.592873216,,
1694370402,223,0.523393214,,
