Wall time,Step,Value,,
1693762285,94,0.002182833,,
1693762396,95,0.001851529,,
1693762511,96,0.005392042,,
1693762623,97,0.003994343,,
1693762734,98,0.002257478,,
1693762845,99,0.001823569,,
1693762958,100,0.005216151,,
1693763070,101,0.003849071,,
1693763182,102,0.002683351,,
1693763294,103,0.001854714,,
1693763408,104,0.004484933,,
1693763519,105,0.003577873,,
1693763633,106,0.002780239,,
1693763744,107,0.001642571,,
1693763855,108,0.004414078,,
1693763965,109,0.00341822,,
1693764078,110,0.002932533,,
1693764193,111,0.001514389,,
1693764310,112,0.005078081,,
1693764425,113,0.003346741,,
1693764540,114,0.003002119,,
1693764655,115,0.001744987,,
1693764770,116,0.004364707,,
1693764883,117,0.0033181,,
1693764997,118,0.002615478,,
1693765111,119,0.001542645,,
1693765226,120,0.004538883,,
1693765339,121,0.003183931,,
1693765453,122,0.002280069,,
1693765568,123,0.001385969,,
1693765684,124,0.003909674,,
1693765799,125,0.002692215,,
1693765915,126,0.001971259,,
1693766029,127,0.00150481,,
1693766144,128,0.00412151,,
1693766258,129,0.002726706,,
1693766370,130,0.001987664,,
1693766479,131,0.001481853,,
1693766589,132,0.004089321,,
1693766700,133,0.002891223,,
1693766811,134,0.002027768,,
1693766922,135,0.001350648,,
1693767036,136,0.004060823,,
1693767147,137,0.002873708,,
1693767258,138,0.001985003,,
1693767368,139,0.001352921,,
1693767479,140,0.003942166,,
1693767592,141,0.002936208,,
1693767706,142,0.001977524,,
1693767818,143,0.001240843,,
1693767934,144,0.004004725,,
1693768047,145,0.003005356,,
1693768160,146,0.001914543,,
1693768272,147,0.001082478,,
1693768388,148,0.003390237,,
1693768501,149,0.002701101,,
1693768614,150,0.001708111,,
1693768724,151,0.000990376,,
1693768838,152,0.003149777,,
1693768950,153,0.002716107,,
1693769062,154,0.001813629,,
1693769173,155,0.001015213,,
1693769287,156,0.00320756,,
1693769401,157,0.002642757,,
1693769515,158,0.00149372,,
1693769631,159,0.001236788,,
1693769745,160,0.003196975,,
1693769858,161,0.002671937,,
1693769973,162,0.001446092,,
1693770087,163,0.001289917,,
1693770203,164,0.002993065,,
1693770317,165,0.002570301,,
1693770436,166,0.001442501,,
1693770552,167,0.001275194,,
1693770674,168,0.002837818,,
1693770797,169,0.002476209,,
1693770919,170,0.001345304,,
1693771041,171,0.00133608,,
1693771165,172,0.002670534,,
1693771286,173,0.002203131,,
1693771410,174,0.001220753,,
1693771532,175,0.001156195,,
1693771643,176,0.002695545,,
1693771754,177,0.002227229,,
1693771874,178,0.001234786,,
1693771993,179,0.001193442,,
1693772115,180,0.002183515,,
1693772234,181,0.002018212,,
1693772356,182,0.001107797,,
1693772480,183,0.001184297,,
1693772603,184,0.002081004,,
1693772727,185,0.001841989,,
1693772849,186,0.001096365,,
1693772971,187,0.001119102,,
1693773095,188,0.001945396,,
1693773217,189,0.001865518,,
1693773342,190,0.001036626,,
1693773465,191,0.000983957,,
1693773587,192,0.00191924,,
1693773707,193,0.0017529,,
1693773832,194,0.001013671,,
1693773956,195,0.000898436,,
1693774082,196,0.001888233,,
1693774206,197,0.001797785,,
1693774328,198,0.001036903,,
1693774452,199,0.000952588,,
1693774578,200,0.001615549,,
1693774700,201,0.001764778,,
1693774817,202,0.000983766,,
1693774932,203,0.000968215,,
1693775046,204,0.001554121,,
1693775162,205,0.001784846,,
1693775277,206,0.001037276,,
1693775388,207,0.001016297,,
1693775503,208,0.001398798,,
1693775618,209,0.001604716,,
1693775729,210,0.000882197,,
1693775845,211,0.000747364,,
1693775959,212,0.001374457,,
1693776073,213,0.001742473,,
1693776187,214,0.001071485,,
1693776302,215,0.00084155,,
1693776417,216,0.000903239,,
1693776528,217,0.001071064,,
1693776641,218,0.00054905,,
1693776754,219,0.000400769,,
1693776867,220,0.000351493,,
1693776979,221,0.000369148,,
1693777093,222,0.000178827,,
1693777209,223,6.57E-05,,
1693777258,224,0.000113906,,
